Datetime,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2016-09-08,,2016-09-08,,,,,6.94,,0.0,,,,,,,
2016-09-08,,2016-09-08,38.06,,6.96,22.63,29.58,,6.96,14.75,3.47,2.67,6.25,1.44,257.0,
2016-09-08,,2016-09-08,46.89,,34.4,17.22,51.63,,1.7,5.61,6.43,0.16,0.77,0.45,134.0,
2016-09-08,,2016-09-08,36.85,103.97,12.44,43.12,30.27,22.93,1.25,44.65,28.44,4.93,8.87,4.45,103.0,
2016-09-08,,2016-09-08,8.86,41.75,6.5,8.99,15.02,12.11,0.68,6.51,10.1,0.1,0.56,0.07,86.0,
2016-09-08,,2016-09-08,41.29,64.76,16.97,29.05,43.48,27.23,2.93,8.02,59.76,1.78,10.33,,125.0,
2016-09-08,,2016-09-08,,,,,172.24,,0.0,,,,,,,
2016-09-08,,2016-09-08,,,,,4.22,,0.0,,,0.0,0.0,,,
2016-09-09,,2016-09-09,38.87,,4.67,15.96,17.14,,3.01,3.97,48.12,1.13,2.29,,228.0,
2016-09-09,,2016-09-09,48.54,,18.13,17.66,35.79,,1.24,11.43,12.1,0.15,0.8,0.32,135.0,
2016-09-09,,2016-09-09,67.75,,3.12,44.96,,,1.16,1.81,45.89,0.56,,,129.0,
2016-09-09,,2016-09-09,37.12,,,,,,0.29,4.56,10.04,,,,,
2016-09-09,,2016-09-09,87.99,277.61,34.45,43.67,76.55,21.51,2.39,10.34,49.75,2.63,9.22,,335.0,
2016-09-09,,2016-09-09,,,,,,,0.0,,,,,,,
2016-09-09,,2016-09-09,46.08,91.88,12.73,36.83,27.44,12.77,0.69,34.53,40.09,5.72,13.73,6.06,96.0,
2016-09-09,,2016-09-09,35.34,103.41,11.29,74.42,13.02,27.06,0.21,5.89,14.06,0.09,1.66,2.84,,
2016-09-09,,2016-09-09,,55.92,8.49,40.18,0.0,,0.4,3.09,22.77,0.9,0.57,,68.0,
2016-09-09,,2016-09-09,37.93,,9.75,9.2,18.95,,9.75,19.07,15.42,2.23,4.58,1.11,221.0,
2016-09-10,,2016-09-10,88.97,,,,,,0.5,2.79,42.57,,,,205.0,
2016-09-10,,2016-09-10,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,,83.0,
2016-09-10,,2016-09-10,86.63,,11.74,6.39,18.13,,11.74,9.97,20.38,0.36,0.76,0.0,267.0,
2016-09-10,,2016-09-10,43.12,87.66,18.73,42.1,34.46,14.2,0.82,19.9,16.01,6.67,15.84,6.63,97.0,
2016-09-10,,2016-09-10,,,,,,,,,,,,,92.0,
2016-09-10,,2016-09-10,38.46,,6.58,28.53,15.09,,0.0,2.47,39.59,0.42,0.16,,66.0,
2016-09-10,,2016-09-10,144.47,317.13,85.77,92.64,134.38,43.55,1.42,17.2,128.17,2.35,12.39,,416.0,
2016-09-10,,2016-09-10,12.88,45.38,11.5,45.99,3.87,11.22,0.05,1.55,30.7,0.0,0.06,0.06,65.0,
2016-09-10,,2016-09-10,47.15,,3.55,23.52,,,1.39,4.94,24.64,0.34,1.01,,98.0,
2016-09-10,,2016-09-10,,,,,,,0.0,,,,,,,
2016-09-11,,2016-09-11,345.54,,58.36,63.08,,,3.15,10.5,40.58,2.82,8.02,,568.0,
2016-09-11,,2016-09-11,65.33,103.8,8.22,42.02,13.74,24.24,0.45,35.56,74.13,0.12,1.21,0.13,147.0,
2016-09-11,,2016-09-11,307.08,415.79,111.51,103.26,67.31,58.89,1.38,21.52,33.89,6.99,13.52,,455.0,
2016-09-11,,2016-09-11,63.98,104.47,31.77,71.81,58.66,12.69,1.61,26.27,39.16,8.0,12.33,9.25,114.0,
2016-09-11,,2016-09-11,,,,,,,,,,0.0,0.0,0.0,,
2016-09-11,,2016-09-11,46.94,120.41,7.62,28.38,0.0,28.86,0.62,5.16,46.92,1.16,2.21,,95.0,
2016-09-11,,2016-09-11,,,,,,,0.0,,,,,,,
2016-09-11,,2016-09-11,83.26,,4.7,17.31,10.45,,0.02,7.74,53.12,0.18,0.48,,160.0,
2016-09-11,,2016-09-11,335.78,,10.26,21.14,30.77,,1.66,10.38,31.45,0.17,0.59,0.53,440.0,
2016-09-11,,2016-09-11,291.49,,7.64,10.24,,,,13.25,6.4,3.4,34.02,,340.0,
2016-09-12,,2016-09-12,207.79,,25.95,27.46,53.41,,1.79,5.74,7.67,0.18,0.59,0.32,355.0,
2016-09-12,,2016-09-12,80.55,,8.38,36.42,23.21,,0.13,3.49,34.87,0.3,0.26,,134.0,
2016-09-12,,2016-09-12,65.44,102.77,11.34,57.17,37.35,14.36,1.41,37.75,68.11,7.45,9.57,8.24,123.0,
2016-09-12,,2016-09-12,63.73,106.83,9.61,60.81,12.1,17.46,0.29,30.48,62.7,0.02,0.08,0.22,126.0,
2016-09-12,,2016-09-12,228.9,,7.9,10.34,,,,6.83,15.43,3.55,35.5,,360.0,
2016-09-12,,2016-09-12,,,,,,,,,,0.0,0.0,0.0,,
2016-09-12,,2016-09-12,295.62,502.98,106.85,71.44,62.21,40.93,1.66,23.47,38.31,7.92,19.77,,443.0,
2016-09-12,,2016-09-12,184.44,,59.12,55.06,,,2.57,15.02,27.98,5.13,11.18,,328.0,
2016-09-12,,2016-09-12,,,,,,,0.0,,,,,,,
2016-09-12,,2016-09-12,44.96,135.0,10.65,40.56,0.0,24.42,1.19,6.68,13.5,3.79,4.98,,163.0,
2016-10-01,,2016-10-01,120.45,,3.05,12.88,2.38,,2.31,6.93,51.24,45.09,45.09,,245.0,
2016-10-01,,2016-10-01,183.24,345.68,85.1,68.86,119.51,62.87,2.14,24.96,130.02,3.98,9.27,,368.0,
2016-10-01,,2016-10-01,76.18,63.19,38.5,46.46,52.1,11.01,0.8,15.02,14.39,2.29,0.55,,168.0,
2016-10-01,,2016-10-01,62.27,,7.04,20.35,21.92,187.56,1.04,3.71,17.26,,,,119.0,
2016-10-01,,2016-10-01,156.03,,52.24,38.34,90.31,,1.69,3.38,20.75,0.34,1.06,0.7,330.0,
2016-10-01,,2016-10-01,72.09,101.26,17.44,19.99,35.77,10.44,1.17,8.85,62.68,1.48,8.37,1.13,200.0,
2016-10-01,,2016-10-01,,,,,,,,,,,,,,
2016-10-01,,2016-10-01,,,,,13.7,,0.0,,,0.0,0.0,0.0,,
2016-10-02,,2016-10-02,,,,14.07,9.56,,0.45,14.77,24.32,,,,,
2016-10-02,,2016-10-02,84.32,256.75,5.88,46.66,26.54,20.63,2.2,14.25,49.77,1.36,0.54,,191.0,
2016-10-02,,2016-10-02,98.75,,8.31,12.5,13.27,0.55,1.09,3.3,25.94,5.43,12.16,,223.0,
2016-10-02,,2016-10-02,62.0,99.08,5.91,12.15,16.68,10.28,0.92,4.73,46.72,0.45,6.47,0.16,137.0,
2016-10-02,,2016-10-02,206.95,,7.2,11.6,4.22,,1.4,7.74,62.94,186.43,210.75,,366.0,
2016-10-02,,2016-10-02,216.55,341.38,99.27,81.98,159.3,48.24,2.02,21.61,129.76,10.15,25.69,,368.0,
2016-10-02,,2016-10-02,,,,,,,,,,,,,,
2016-10-02,,2016-10-02,,,,,15.0,,0.0,,,0.0,0.0,0.0,,
2016-10-02,,2016-10-02,194.24,,32.97,28.56,61.54,,1.6,6.16,14.19,0.35,0.92,0.66,359.0,
2016-10-03,,2016-10-03,53.1,161.1,13.13,43.2,34.09,31.23,1.51,3.14,35.52,0.96,0.55,,146.0,
2016-10-03,,2016-10-03,79.5,,26.0,21.9,47.9,,0.39,0.8,23.16,0.14,0.62,0.23,174.0,
2016-10-03,,2016-10-03,129.9,240.67,54.54,60.19,100.31,37.73,1.57,26.69,92.04,7.33,15.62,,276.0,
2016-10-03,,2016-10-03,,,,,29.35,,0.0,,,0.0,0.0,0.0,,
2016-10-03,,2016-10-03,87.27,,6.89,24.98,4.22,,1.31,6.1,82.64,0.59,2.22,,220.0,
2016-10-03,,2016-10-03,,,,,,,,,,,,,,
2016-10-03,,2016-10-03,80.44,,8.53,10.22,12.0,3.56,0.97,2.84,18.31,1.45,2.55,,186.0,
2016-10-03,,2016-10-03,60.66,98.21,8.12,15.99,22.67,10.27,1.14,5.09,32.62,1.3,6.92,2.93,121.0,
2016-10-03,,2016-10-03,914.94,,44.34,63.94,42.71,,1.45,0.64,0.8,,,,676.0,
2016-10-04,,2016-10-04,107.81,154.18,35.14,47.95,82.5,33.72,1.77,35.24,31.6,6.63,12.59,,262.0,
2016-10-04,,2016-10-04,83.23,,6.07,37.45,15.64,,1.23,25.1,39.34,,,,190.0,
2016-10-04,,2016-10-04,,,,,,,,,,,,,,
2016-10-04,,2016-10-04,61.1,,7.72,7.96,12.38,62.62,0.61,3.18,42.09,2.8,4.14,,132.0,
2016-10-04,,2016-10-04,,,,,23.82,,0.0,,,0.0,0.0,0.0,,
2016-10-04,,2016-10-04,28.04,75.69,6.76,34.6,21.91,17.59,0.82,6.37,40.03,0.88,5.14,1.29,79.0,
2016-10-04,,2016-10-04,111.2,,8.08,53.1,4.22,,1.31,5.2,69.38,0.26,0.16,,274.0,
2016-10-04,,2016-10-04,67.83,,3.95,13.31,17.27,,1.17,9.11,37.39,0.14,0.59,0.22,152.0,
2016-10-04,,2016-10-04,31.3,144.68,4.2,19.45,13.01,16.4,1.03,2.75,62.4,1.34,0.99,,112.0,
2016-10-05,,2016-10-05,30.45,56.0,8.8,44.42,25.36,34.26,1.27,8.4,35.04,0.47,4.37,1.43,105.0,
2016-10-05,,2016-10-05,61.37,,8.06,15.13,14.61,94.34,1.1,4.61,22.41,1.55,4.33,,135.0,
2016-10-05,,2016-10-05,32.5,230.2,5.74,20.91,14.43,16.75,0.99,4.01,50.62,2.74,6.69,,72.0,
2016-10-05,,2016-10-05,,,,,37.73,,0.0,,,0.0,0.0,0.0,,
2016-10-05,,2016-10-05,63.89,,5.02,9.04,13.03,,1.25,2.91,45.35,,,,155.0,
2016-10-05,,2016-10-05,73.55,174.94,5.87,57.52,54.56,43.66,1.05,22.26,68.57,3.71,14.27,,221.0,
2016-10-05,,2016-10-05,115.88,,76.48,15.26,91.75,,3.03,16.05,27.06,0.2,0.78,0.48,215.0,
2016-10-05,,2016-10-05,,,,,,,,,,,,,,
2016-10-06,,2016-10-06,31.34,,5.08,10.86,15.95,,0.71,5.73,31.8,0.13,0.92,0.08,108.0,
2016-10-06,,2016-10-06,,19.97,2.3,10.05,6.41,,0.37,2.28,,,,,20.0,
2016-10-06,,2016-10-06,,,,,6.2,,0.0,,,0.0,0.0,0.0,,
2016-10-06,,2016-10-06,120.93,,2.34,6.66,4.95,,0.35,6.71,18.14,,,,296.0,
2016-10-06,,2016-10-06,,,,,,,,,,,,,,
2016-10-06,,2016-10-06,75.75,239.74,20.49,51.75,71.2,30.18,3.84,18.14,92.8,4.58,15.79,,262.0,
2016-10-06,,2016-10-06,56.17,,8.12,27.61,5.03,,1.24,6.93,66.55,0.63,1.83,,116.0,
2016-10-06,,2016-10-06,50.0,,6.06,21.23,27.27,,0.87,2.04,31.35,0.15,0.72,0.19,,
2016-10-07,,2016-10-07,62.03,,6.78,8.55,15.33,,0.66,6.71,8.54,0.09,0.58,0.1,107.0,
2016-10-07,,2016-10-07,26.64,69.68,11.03,36.51,26.0,12.82,0.88,9.97,27.98,4.12,6.82,3.48,81.0,
2016-10-07,,2016-10-07,39.08,,15.29,13.49,28.78,,1.3,6.3,12.8,0.13,0.59,0.32,137.0,
2016-10-07,,2016-10-07,59.13,86.18,12.96,35.91,46.19,37.92,1.72,7.94,43.24,2.95,10.42,,143.0,
2016-10-07,,2016-10-07,35.38,,6.37,13.72,13.71,105.19,1.03,2.41,16.17,0.98,4.11,,74.0,
2016-10-07,,2016-10-07,,,,,16.85,,0.0,,,0.0,0.0,0.0,,
2016-10-07,,2016-10-07,45.3,,6.7,2.5,9.3,,6.7,0.9,27.0,0.0,0.0,0.0,,
2016-10-07,,2016-10-07,66.78,,3.54,24.47,4.3,,2.25,4.16,23.41,0.68,,,133.0,
2016-10-07,,2016-10-07,8.98,27.9,3.12,8.98,9.0,25.57,0.38,2.23,,,0.34,,30.0,
2016-10-07,,2016-10-07,,,3.99,6.99,4.95,,0.36,1.9,58.77,,,,,
2016-10-08,,2016-10-08,,,,,6.95,,0.0,,,,,,,
2016-10-08,,2016-10-08,20.19,,10.41,18.13,28.54,,10.41,15.01,4.9,8.43,13.81,2.64,300.0,
2016-10-08,,2016-10-08,23.77,96.36,18.46,33.73,30.2,13.62,1.09,37.9,24.9,5.04,9.36,5.92,101.0,
2016-10-08,,2016-10-08,,,,,4.39,,0.0,,,0.0,0.0,,,
2016-10-08,,2016-10-08,,,,,142.25,,0.0,,,,,,,
2016-10-08,,2016-10-08,39.28,54.92,15.91,30.76,43.16,29.55,1.6,9.75,53.53,1.92,11.58,,127.0,
2016-10-08,,2016-10-08,,,,,10.95,,0.0,,,0.0,0.0,,,
2016-10-08,,2016-10-08,35.23,,5.39,13.99,12.19,136.69,3.22,4.43,17.86,1.18,4.01,,178.0,
2016-10-08,,2016-10-08,80.32,,22.91,16.43,39.35,,1.0,0.79,6.92,0.16,0.86,0.44,185.0,
2016-10-08,,2016-10-08,9.41,38.77,4.83,8.64,11.86,12.28,0.45,6.92,9.76,0.07,0.46,0.04,84.0,
2016-10-09,,2016-10-09,63.33,98.79,26.4,41.67,39.99,13.62,1.06,30.31,27.79,8.25,15.32,8.53,98.0,
2016-10-09,,2016-10-09,31.94,,9.5,7.84,17.34,,9.5,16.87,14.27,1.12,3.59,0.65,226.0,
2016-10-09,,2016-10-09,,,,,,,0.0,,,,,,,
2016-10-09,,2016-10-09,33.19,,,,,,0.5,3.09,11.2,,,,54.0,
2016-10-09,,2016-10-09,97.21,,27.86,21.84,49.64,,1.13,2.95,8.46,0.19,0.92,0.54,204.0,
2016-10-09,,2016-10-09,43.95,68.24,4.78,19.99,1.38,104.81,0.57,3.55,28.99,0.95,2.47,,84.0,
2016-10-09,,2016-10-09,37.09,82.11,12.5,78.98,26.06,22.62,0.37,13.91,15.02,0.1,1.9,5.73,92.0,
2016-10-09,,2016-10-09,43.96,,5.06,17.99,17.08,,0.61,3.64,26.37,1.72,4.24,,171.0,
2016-10-09,,2016-10-09,45.7,190.45,29.83,38.14,63.72,21.07,0.75,10.81,55.82,2.4,9.22,,240.0,
2016-10-09,,2016-10-09,54.84,,2.86,49.57,,,1.04,2.9,43.95,0.62,,,109.0,
2016-10-10,,2016-10-10,125.8,290.85,79.04,88.86,126.5,39.72,1.24,17.3,112.52,2.65,11.52,,387.0,
2016-10-10,,2016-10-10,44.91,,6.56,28.53,15.08,,0.03,1.98,31.28,0.41,0.03,,79.0,
2016-10-10,,2016-10-10,42.0,94.08,7.85,32.55,5.41,14.1,0.25,4.28,39.61,0.01,0.09,0.09,,
2016-10-10,,2016-10-10,70.85,,30.11,19.09,49.21,,1.95,8.64,14.05,0.19,0.74,0.45,,
2016-10-10,,2016-10-10,68.82,,,,,,0.53,2.31,41.83,,,,164.0,
2016-10-10,,2016-10-10,89.92,,7.24,35.56,,,1.44,4.56,17.18,0.51,0.94,,142.0,
2016-10-10,,2016-10-10,70.34,,11.25,7.1,18.35,,11.25,12.49,20.13,0.0,0.0,0.0,232.0,
2016-10-10,,2016-10-10,45.73,92.35,23.78,40.62,38.55,14.28,1.06,22.14,26.02,7.23,14.21,6.92,90.0,
2016-10-10,,2016-10-10,,,,,,,0.0,,,,,,,
2016-10-10,,2016-10-10,18.96,72.83,6.87,26.66,4.02,15.09,0.85,4.12,14.68,0.32,0.97,,129.0,
2016-10-11,,2016-10-11,,,,,,,0.0,,,,,,,
2016-10-11,,2016-10-11,291.71,464.27,124.82,133.98,63.54,73.93,1.61,29.45,42.27,5.66,16.26,,471.0,
2016-10-11,,2016-10-11,71.16,,4.79,15.26,9.51,,0.0,6.87,60.63,0.51,0.56,,165.0,
2016-10-11,,2016-10-11,60.85,101.39,19.14,51.12,32.27,15.22,1.81,32.42,29.42,4.56,8.12,8.52,112.0,
2016-10-11,,2016-10-11,211.3,,39.15,37.8,76.95,,1.77,2.91,19.55,0.25,0.95,0.86,469.0,
2016-10-11,,2016-10-11,290.26,,34.28,69.81,6.24,,1.65,6.03,41.28,4.23,11.18,,398.0,
2016-10-11,,2016-10-11,174.01,,7.7,10.18,,,,15.59,21.1,3.22,32.21,,,
2016-10-11,,2016-10-11,71.55,106.32,9.65,56.07,17.15,36.33,0.45,46.68,79.48,0.11,1.66,0.29,144.0,
2016-10-11,,2016-10-11,,,,,,,,,,0.0,0.0,0.0,,
2016-10-11,,2016-10-11,49.03,130.54,8.22,30.8,0.0,27.67,0.76,6.34,62.56,1.44,2.65,,112.0,
2016-10-12,,2016-10-12,,,,,,,,,,0.0,0.0,0.0,,
2016-10-12,,2016-10-12,84.69,,4.67,33.14,18.84,,0.12,9.78,59.52,0.16,0.04,,182.0,
2016-10-12,,2016-10-12,189.09,249.35,30.67,58.86,29.83,34.4,0.84,20.83,41.6,5.22,9.15,,413.0,
2016-10-12,,2016-10-12,,,,,,,0.0,,,,,,,
2016-10-12,,2016-10-12,30.37,124.8,7.35,37.24,0.0,24.0,0.46,3.47,6.73,5.57,5.58,,75.0,
2016-10-12,,2016-10-12,162.03,,7.87,10.34,,,,3.24,11.3,3.14,29.74,,368.0,
2016-10-12,,2016-10-12,345.98,,49.68,62.0,,,1.64,19.17,21.86,5.67,12.63,,423.0,
2016-10-12,,2016-10-12,61.83,103.12,11.02,60.63,12.58,24.41,0.38,34.5,54.68,0.02,0.42,0.66,117.0,
2016-10-12,,2016-10-12,201.17,,26.56,22.1,48.63,,1.87,4.72,7.71,0.2,0.54,0.23,362.0,
2016-10-12,,2016-10-12,57.84,116.72,4.68,36.03,22.09,12.89,1.19,35.72,91.9,5.69,7.33,3.83,120.0,
2016-11-01,,2016-11-01,71.44,107.05,13.04,19.87,31.26,10.47,1.21,8.01,51.86,1.42,7.31,0.9,159.0,
2016-11-01,,2016-11-01,,,16.55,8.36,13.92,,1.98,7.83,16.98,,,,,
2016-11-01,,2016-11-01,192.61,,6.95,11.88,3.3,,3.39,6.61,38.63,0.34,0.41,,337.0,
2016-11-01,,2016-11-01,,,,,14.47,,0.0,,,0.0,0.0,0.0,,
2016-11-01,,2016-11-01,234.13,,99.54,39.03,139.37,,2.59,6.78,18.32,0.46,1.48,1.2,366.0,
2016-11-01,,2016-11-01,61.48,53.24,23.76,39.43,62.48,10.72,0.78,11.53,19.51,1.67,1.35,,122.0,
2016-11-01,,2016-11-01,,,,,,,,,,,,,,
2016-11-01,,2016-11-01,227.13,411.6,130.64,76.4,179.86,68.11,2.88,23.98,140.72,6.19,19.28,,404.0,
2016-11-01,,2016-11-01,51.56,,6.67,20.34,21.72,121.14,0.77,3.83,23.03,,,,113.0,
2016-11-02,,2016-11-02,209.99,,5.97,8.03,4.47,,5.16,8.61,51.53,,,,392.0,
2016-11-02,,2016-11-02,,,,,11.11,,0.0,,,0.0,0.0,0.0,,
2016-11-02,,2016-11-02,,,11.17,18.68,11.69,,0.18,6.97,15.12,,,,,
2016-11-02,,2016-11-02,91.95,190.47,5.85,45.44,25.01,17.12,2.06,23.66,58.94,2.4,0.9,,203.0,
2016-11-02,,2016-11-02,,,,,,,,,,,,,,
2016-11-02,,2016-11-02,66.95,109.31,5.29,10.13,14.05,10.45,0.92,6.21,51.08,0.44,6.43,0.16,124.0,
2016-11-02,,2016-11-02,82.03,,6.36,14.24,12.57,0.02,1.65,3.09,28.54,6.84,10.56,,193.0,
2016-11-02,,2016-11-02,248.22,,80.01,32.37,112.39,,2.36,7.32,12.9,0.49,1.55,1.3,374.0,
2016-11-02,,2016-11-02,150.0,270.49,61.14,70.99,101.48,41.33,1.88,21.25,93.1,7.25,31.62,,349.0,
2016-11-03,,2016-11-03,66.46,,4.96,28.44,23.37,,3.12,14.37,15.34,0.19,0.7,0.42,,
2016-11-03,,2016-11-03,60.7,173.24,13.82,36.11,33.16,33.7,1.03,3.61,40.0,4.06,1.47,,155.0,
2016-11-03,,2016-11-03,,,,,25.65,,0.0,,,0.0,0.0,0.0,,
2016-11-03,,2016-11-03,,,,,,,,,,,,,,
2016-11-03,,2016-11-03,85.76,204.96,38.38,30.44,48.08,28.85,1.69,9.58,36.99,3.31,11.5,,213.0,
2016-11-03,,2016-11-03,66.08,,6.95,8.99,11.29,3.59,0.83,2.56,15.38,1.52,3.41,,155.0,
2016-11-03,,2016-11-03,63.93,96.69,8.2,16.48,23.29,10.31,1.11,6.07,36.32,1.17,7.49,1.65,117.0,
2016-11-03,,2016-11-03,110.24,,5.17,46.44,4.22,,1.45,6.24,75.53,0.93,2.86,,243.0,
2016-11-04,,2016-11-04,81.12,246.86,13.25,36.5,47.89,31.62,0.72,22.66,61.02,4.87,8.42,,257.0,
2016-11-04,,2016-11-04,46.8,100.44,7.67,34.5,28.29,18.48,1.24,3.38,44.25,0.83,4.09,1.29,99.0,
2016-11-04,,2016-11-04,,,,,24.34,,0.0,,,0.0,0.0,0.0,,
2016-11-04,,2016-11-04,84.45,,5.48,30.12,13.37,,0.95,18.06,34.36,,,,186.0,
2016-11-04,,2016-11-04,31.68,159.23,4.37,19.05,12.52,20.63,1.86,2.87,58.82,1.78,1.32,,138.0,
2016-11-04,,2016-11-04,68.21,,3.95,14.32,18.27,,1.4,8.61,30.21,0.18,0.7,0.42,147.0,
2016-11-04,,2016-11-04,,,,,,,,,,,,,,
2016-11-04,,2016-11-04,61.34,,8.74,11.1,13.79,159.27,0.66,3.33,44.35,2.98,5.56,,141.0,
2016-11-04,,2016-11-04,119.16,,9.45,49.47,4.22,,1.36,6.84,78.2,0.35,0.37,,254.0,
2016-11-05,,2016-11-05,,,,,,,,,,,,,,
2016-11-05,,2016-11-05,53.98,,5.43,9.56,12.2,,1.11,2.77,53.47,,,,90.0,
2016-11-05,,2016-11-05,60.7,81.89,20.76,51.24,50.0,31.42,1.42,7.73,24.56,0.91,7.68,1.75,105.0,
2016-11-05,,2016-11-05,57.81,50.58,4.39,12.56,8.77,16.13,0.88,3.11,45.59,2.98,6.78,,91.0,
2016-11-05,,2016-11-05,59.24,,5.93,14.66,11.65,72.7,1.16,4.49,31.62,1.45,5.47,,136.0,
2016-11-05,,2016-11-05,,,,,22.31,,0.0,,,0.0,0.0,0.0,,
2016-11-05,,2016-11-05,66.49,112.6,6.74,52.3,50.94,53.04,0.98,16.32,61.02,2.99,12.34,,185.0,
2016-11-05,,2016-11-05,62.22,,14.56,26.51,41.05,,1.32,7.01,27.76,0.17,0.74,0.5,215.0,
2016-11-06,,2016-11-06,65.59,,2.33,6.79,4.98,,0.33,2.85,35.97,,,,245.0,
2016-11-06,,2016-11-06,70.14,,9.46,28.17,4.69,,1.63,6.02,30.91,0.61,1.77,,113.0,
2016-11-06,,2016-11-06,84.0,,6.08,23.85,29.93,,1.23,1.65,30.51,0.22,0.83,0.34,,
2016-11-06,,2016-11-06,,,,,,,,,,,,,,
2016-11-06,,2016-11-06,,,,,7.06,,0.0,,,0.0,0.0,0.0,,
2016-11-06,,2016-11-06,69.25,225.52,15.79,38.84,53.11,37.83,3.61,9.83,68.93,4.66,13.22,,280.0,
2016-11-06,,2016-11-06,29.75,,2.57,11.1,13.67,,1.29,1.97,15.25,0.19,1.32,0.09,117.0,
2016-11-06,,2016-11-06,,21.74,2.11,10.14,6.31,,0.35,2.17,,,,,20.0,
2016-11-07,,2016-11-07,,,3.99,6.97,4.95,,0.33,2.02,60.48,,,,,
2016-11-07,,2016-11-07,,,,,17.83,,0.0,,,0.0,0.0,0.0,,
2016-11-07,,2016-11-07,22.97,,6.36,14.02,14.67,108.89,2.15,2.17,10.79,0.5,1.82,,129.0,
2016-11-07,,2016-11-07,357.85,,6.28,6.94,13.22,,1.03,7.03,10.16,0.09,0.67,0.1,307.0,
2016-11-07,,2016-11-07,71.22,,4.98,17.15,2.71,,,5.63,4.41,0.61,,,192.0,
2016-11-07,,2016-11-07,35.0,,17.98,15.23,33.21,,1.32,6.17,9.73,0.15,0.68,0.44,117.0,
2016-11-07,,2016-11-07,60.92,74.51,13.86,33.57,45.91,38.15,1.08,7.74,42.22,3.58,8.87,,156.0,
2016-11-07,,2016-11-07,,51.32,3.64,13.36,10.15,24.14,0.53,3.13,,,0.27,,40.0,
2016-11-07,,2016-11-07,23.92,70.52,13.89,39.01,29.35,12.46,0.89,9.72,24.73,3.87,7.32,3.62,79.0,
2016-11-07,,2016-11-07,43.61,,7.7,3.93,11.62,,7.7,1.32,21.64,0.0,0.0,0.0,,
2016-11-08,,2016-11-08,30.66,32.79,18.9,29.78,46.0,24.79,2.22,8.37,54.64,1.55,8.33,,119.0,
2016-11-08,,2016-11-08,7.81,26.51,5.34,9.11,10.68,11.83,0.44,6.2,9.13,0.09,0.55,0.05,63.0,
2016-11-08,,2016-11-08,,,,,150.77,,0.0,,,,,,,
2016-11-08,,2016-11-08,17.83,,7.87,12.76,7.0,,0.18,2.42,,,,,,
2016-11-08,,2016-11-08,31.42,60.6,4.21,14.68,7.77,40.48,1.37,2.3,32.72,0.43,0.93,,,
2016-11-08,,2016-11-08,24.8,,30.05,14.65,44.7,,1.48,5.84,5.35,0.13,0.82,0.37,123.0,
2016-11-08,,2016-11-08,10.45,,12.59,17.81,30.41,,12.59,14.26,5.87,5.66,18.88,3.59,309.0,
2016-11-08,,2016-11-08,22.06,,8.09,24.21,8.42,,0.55,6.79,21.24,0.31,0.08,,,
2016-11-08,,2016-11-08,23.39,85.46,10.64,29.54,16.74,13.05,0.64,35.36,29.24,3.0,6.54,2.73,93.0,
2016-11-08,,2016-11-08,33.51,,5.49,14.2,12.84,132.69,3.33,3.39,21.82,1.09,3.52,,155.0,
2016-11-09,,2016-11-09,50.96,,3.97,32.46,6.24,,1.06,4.02,48.05,0.44,,,115.0,
2016-11-09,,2016-11-09,52.77,88.89,19.96,39.21,33.93,10.4,0.87,30.83,70.49,6.65,11.0,8.43,160.0,
2016-11-09,,2016-11-09,,,,,,,0.0,,,,,,,
2016-11-09,,2016-11-09,24.59,59.97,13.43,70.69,22.2,26.24,0.32,4.45,16.52,0.1,0.74,3.38,66.0,
2016-11-09,,2016-11-09,24.72,57.37,4.12,21.18,0.0,43.84,0.36,3.77,22.02,0.47,0.26,,64.0,
2016-11-09,,2016-11-09,32.64,,,,,,0.52,2.15,11.72,,,,55.0,
2016-11-09,,2016-11-09,36.26,,4.52,20.14,14.8,,0.22,3.62,18.27,0.61,1.57,,73.0,
2016-11-09,,2016-11-09,45.89,164.1,32.14,40.58,67.7,20.4,2.36,10.92,52.36,2.08,6.37,,177.0,
2016-11-09,,2016-11-09,18.04,,7.3,7.02,17.19,,7.3,15.49,19.0,0.61,2.32,0.36,208.0,
2016-11-09,,2016-11-09,91.08,,20.86,16.8,37.66,,1.22,2.86,10.47,0.14,0.78,0.28,214.0,
2016-11-10,,2016-11-10,60.92,,6.62,18.29,24.91,,0.82,0.74,17.24,0.12,0.5,0.19,,
2016-11-10,,2016-11-10,,,,,,,0.0,,,,,,,
2016-11-10,,2016-11-10,32.16,,6.6,28.53,15.1,,0.02,2.64,28.41,0.44,0.13,,66.0,
2016-11-10,,2016-11-10,14.61,70.21,6.43,24.16,5.29,15.11,0.73,3.97,15.67,0.36,1.42,,78.0,
2016-11-10,,2016-11-10,111.37,,3.19,42.49,,,1.43,5.8,23.73,0.53,3.65,,223.0,
2016-11-10,,2016-11-10,50.49,,10.91,5.04,15.95,,10.91,13.29,22.39,0.0,0.0,0.0,229.0,
2016-11-10,,2016-11-10,94.24,,,,,,0.5,2.43,48.24,,,,182.0,
